wsid,hr,temp,hmdy,wdsp,gust,gbrd
303,17,29.6,59.0,5.5,12.0,3396.844
303,12,26.5,67.0,2.9,6.5,1214.582
303,18,27.6,65.0,2.5,5.1,1926.059
303,9,19.5,97.0,0.8,1.7,0.0
303,19,30.9,35.0,3.1,10.8,1216.724
303,15,28.5,62.0,2.4,5.4,1543.039
303,17,26.2,64.0,4.9,11.1,2954.343
303,6,22.6,95.0,1.0,4.1,0.0
303,8,20.4,88.0,1.0,6.4,0.0
303,10,21.6,95.0,0.6,1.1,114.005
303,8,22.0,84.0,3.0,8.3,0.0
303,3,25.0,92.0,1.0,1.8,0.0
303,14,28.1,42.0,3.4,9.2,3023.527
303,4,23.5,91.0,0.9,2.1,0.0
303,11,22.9,60.0,1.5,3.8,871.094
303,22,24.5,81.0,1.9,5.4,0.0
303,17,27.6,58.0,2.2,7.0,864.565
303,10,24.2,84.0,0.8,1.7,407.08
303,18,24.2,63.0,2.4,6.1,1494.206
303,12,22.7,75.0,1.6,3.3,1306.81
303,11,21.8,79.0,1.5,3.6,970.122
303,14,33.5,46.0,2.4,7.1,3152.568
303,11,28.2,73.0,1.0,2.8,1425.248
303,3,24.1,82.0,2.7,6.8,0.0
303,21,27.5,74.0,2.2,7.9,146.011
303,12,21.8,83.0,0.9,3.4,218.047
303,15,30.2,55.0,4.2,9.8,3623.85
303,12,26.1,63.0,3.0,7.0,1776.896
303,18,23.5,50.0,3.9,9.1,1690.289
303,9,22.0,96.0,0.7,1.7,6.567
303,22,23.1,87.0,1.0,3.2,0.0
303,0,25.1,74.0,2.5,8.3,0.0
303,8,18.8,88.0,1.0,2.1,0.0
303,15,28.4,58.0,3.8,8.5,3085.027
303,22,25.2,85.0,1.1,2.7,0.0
303,2,22.8,96.0,0.8,1.6,0.0
303,19,23.8,70.0,2.5,8.6,1378.476
303,23,25.0,94.0,0.8,1.1,0.0
303,0,20.8,71.0,1.0,6.2,0.0
303,8,18.8,97.0,0.7,1.3,0.0
303,6,22.6,91.0,1.1,4.6,0.0
303,2,19.0,95.0,0.8,1.3,0.0
303,23,22.7,82.0,2.8,6.8,0.0
303,12,27.9,68.0,2.0,4.2,1832.919
303,0,24.5,81.0,0.9,3.5,0.0
303,12,29.7,62.0,2.5,5.1,1645.679
303,6,24.1,94.0,0.6,1.4,0.0
303,22,22.5,69.0,3.6,9.5,0.0
303,19,27.6,68.0,3.1,7.5,803.849
303,23,21.8,88.0,0.4,2.2,0.0
303,1,21.0,70.0,1.0,3.5,0.0
303,4,21.0,86.0,2.4,6.1,0.0
303,7,23.1,83.0,1.4,4.0,0.0
303,2,22.7,92.0,2.4,7.2,0.0
303,21,27.4,70.0,3.1,8.4,230.426
303,18,22.2,57.0,3.5,9.6,1047.763
303,11,21.4,64.0,2.0,4.3,1040.109
303,6,23.0,96.0,0.6,1.6,0.0
303,4,16.9,96.0,1.0,1.9,0.0
303,18,22.7,60.0,2.6,6.0,476.856
303,22,25.3,79.0,4.0,8.2,0.0
303,6,18.4,94.0,1.7,3.4,0.0
303,18,29.3,48.0,5.1,13.3,2971.22
303,19,24.4,74.0,2.3,6.0,956.236
303,21,27.2,79.0,3.5,10.5,426.925
303,10,23.5,85.0,1.6,2.8,238.095
303,22,27.2,78.0,1.7,6.5,0.0
303,22,27.2,79.0,3.2,9.3,0.0
303,5,22.0,95.0,1.7,3.6,0.0
303,11,27.0,73.0,2.5,8.0,848.514
303,1,18.2,94.0,1.1,1.7,0.0
303,1,24.1,80.0,2.3,6.0,0.0
303,2,18.0,67.0,1.5,3.8,0.0
303,8,21.3,86.0,1.2,4.0,0.0
303,18,27.8,74.0,2.5,6.0,1960.838
303,21,21.9,92.0,3.0,7.6,59.727
303,19,27.8,78.0,2.0,6.1,1400.572
303,16,28.7,60.0,2.9,6.6,2722.414
303,18,28.0,57.0,5.7,12.1,2474.807
303,19,26.2,59.0,3.7,8.9,1527.412
303,14,26.8,51.0,2.6,7.3,3810.296
303,15,31.0,52.0,2.7,5.9,2997.5
303,2,23.9,87.0,1.1,5.6,0.0
303,11,22.3,95.0,1.0,2.3,524.629
303,9,18.5,96.0,1.4,3.2,10.7
303,2,24.1,93.0,0.2,1.3,0.0
303,14,25.5,57.0,4.6,9.3,2970.344
303,19,27.2,60.0,5.5,12.4,1526.614
303,13,25.7,57.0,2.0,4.8,3389.556
303,11,25.6,64.0,2.7,6.0,1583.836
303,17,27.8,62.0,4.8,11.0,2908.264
303,19,26.5,68.0,4.2,12.0,1665.828
303,6,22.6,93.0,1.6,5.9,0.0
303,1,24.1,84.0,0.9,2.8,0.0
303,5,24.8,82.0,2.3,6.9,0.0
303,18,26.1,51.0,4.2,10.4,2392.718
303,17,26.0,66.0,3.4,8.1,1689.347
303,18,25.3,74.0,2.8,5.3,769.408
303,0,19.8,90.0,0.6,2.6,0.0
303,21,24.6,83.0,0.8,3.3,0.042
303,8,19.0,95.0,0.5,2.2,0.0
303,23,20.8,82.0,1.3,3.3,0.0
303,3,21.8,93.0,0.4,1.3,0.0
303,21,25.7,74.0,3.4,10.2,137.401
303,21,26.6,69.0,4.0,10.9,412.716
303,9,20.0,85.0,2.0,4.9,0.0
303,4,21.6,90.0,1.0,3.4,0.0
303,18,24.8,88.0,1.2,3.7,510.112
303,4,20.6,84.0,2.6,9.4,0.0
303,4,23.6,81.0,1.0,3.5,0.0
303,2,20.2,94.0,1.1,1.9,0.0
303,13,22.8,65.0,1.9,4.4,1845.89
303,3,23.0,87.0,3.1,8.9,0.0
303,18,29.1,71.0,3.5,7.3,2317.348
303,13,28.5,63.0,2.8,7.9,2526.327
303,22,21.0,75.0,2.7,8.6,0.0
303,4,21.7,80.0,1.5,2.5,0.0
303,11,24.9,70.0,2.4,5.5,665.312
303,20,22.4,65.0,2.9,8.9,256.059
303,14,31.7,55.0,3.2,7.7,3751.963
303,20,26.4,73.0,4.4,11.7,789.725
303,12,29.3,61.0,1.4,3.9,996.815
303,16,30.2,61.0,3.3,6.9,3401.409
303,4,18.8,96.0,0.9,1.8,0.0
303,13,28.4,60.0,3.7,8.7,3004.905
303,3,23.4,82.0,3.3,8.1,0.0
303,4,24.0,91.0,0.8,3.7,0.0
303,9,21.1,97.0,1.1,2.5,0.768
303,9,21.9,94.0,0.9,1.6,14.314
303,12,26.9,65.0,3.2,6.5,1788.301
303,2,21.0,86.0,0.8,1.8,0.0
303,16,23.6,69.0,2.1,5.0,2114.044
303,2,20.9,79.0,1.5,5.7,0.0
303,11,23.8,75.0,1.7,4.6,418.967
303,6,20.1,90.0,0.8,2.6,0.0
303,23,25.4,77.0,3.6,8.0,0.0
303,4,18.5,96.0,0.9,1.7,0.0
303,7,23.4,96.0,0.2,1.5,0.0
303,13,28.8,64.0,1.9,5.9,1991.161
303,7,20.0,82.0,2.3,5.1,0.0
303,6,21.6,92.0,0.9,3.9,0.0
303,8,24.0,94.0,1.5,3.5,0.0
303,23,23.1,83.0,2.0,5.0,0.0
303,6,20.3,72.0,1.7,4.2,0.0
303,16,29.1,62.0,2.0,6.3,3643.653
303,17,30.4,55.0,4.6,10.9,2895.523
303,5,19.4,83.0,1.4,6.1,0.0
303,19,25.5,73.0,2.2,6.2,1085.378
303,15,30.2,59.0,3.0,7.4,3021.424
303,8,22.9,96.0,0.9,2.2,0.0
303,10,18.4,96.0,0.9,2.5,40.954
303,3,20.4,93.0,0.9,1.9,0.0
303,3,24.7,73.0,2.6,7.3,0.0
303,20,22.5,73.0,2.3,6.7,160.236
303,9,24.0,91.0,0.6,2.0,28.116
303,23,22.4,81.0,1.6,5.1,0.0
303,19,24.4,72.0,3.3,8.5,1132.949
303,20,29.5,63.0,3.1,8.0,898.48
303,11,22.4,83.0,1.4,2.4,738.657
303,1,17.8,96.0,1.1,1.7,0.0
303,17,24.8,59.0,3.1,6.5,1481.972
303,6,19.2,86.0,0.6,1.5,0.0
303,6,21.7,97.0,1.2,2.2,0.0
303,22,25.4,69.0,3.4,9.1,0.0
303,2,20.9,95.0,1.1,2.2,0.0
303,22,22.3,95.0,0.8,2.1,0.0
303,9,23.8,92.0,0.7,2.0,22.718
303,19,29.9,64.0,3.4,8.7,1619.589
303,1,25.4,80.0,2.7,6.6,0.0
303,16,26.9,67.0,3.4,6.7,3558.311
303,2,24.1,96.0,0.6,1.3,0.0
303,3,26.1,86.0,2.3,6.2,0.0
303,23,22.2,95.0,1.2,3.0,0.0
303,15,29.2,68.0,2.7,6.6,2575.206
303,2,26.6,81.0,2.5,9.7,0.0
303,0,24.2,77.0,1.9,5.2,0.0
303,12,23.8,64.0,2.4,5.0,1425.591
303,5,17.2,96.0,1.3,2.6,0.0
303,2,23.0,79.0,3.4,9.5,0.0
303,18,22.4,82.0,1.1,7.0,538.414
303,13,27.5,51.0,3.6,7.8,2902.947
303,6,22.8,83.0,3.2,9.8,0.0
303,13,31.2,50.0,1.5,5.0,2767.141
303,12,26.9,57.0,2.7,6.5,1461.667
303,4,26.6,76.0,1.8,3.8,0.0
303,18,27.8,60.0,5.0,13.0,2444.892
303,20,25.2,68.0,3.9,11.1,207.207
303,7,23.0,94.0,0.6,1.8,0.0
303,8,21.8,97.0,0.8,1.6,0.0
303,6,24.6,89.0,2.1,5.0,0.0
303,3,15.9,96.0,0.4,1.3,0.0
303,14,31.0,62.0,2.1,5.4,2450.357
303,11,25.3,81.0,1.5,2.8,1067.005
303,7,23.5,94.0,0.6,1.3,0.0
303,3,19.3,91.0,1.2,5.9,0.0
303,16,30.2,62.0,4.0,8.0,3667.607
303,23,21.1,67.0,2.3,5.2,0.0
303,21,23.0,76.0,2.6,8.5,1.484
303,2,18.5,95.0,1.1,2.0,0.0
303,3,24.1,82.0,1.7,4.7,0.0
303,14,28.4,52.0,3.1,7.6,2465.501
303,3,23.3,96.0,1.0,2.0,0.0
303,5,25.3,85.0,1.9,7.3,0.0
303,12,29.5,68.0,2.9,6.4,1496.096
303,5,22.6,96.0,0.8,4.5,0.0
303,21,18.6,71.0,0.6,3.7,38.057
303,3,23.0,83.0,1.0,6.0,0.0
303,2,19.4,91.0,0.7,2.2,0.0
303,6,18.7,96.0,0.9,2.7,0.0
303,15,28.0,63.0,2.4,5.7,1738.304
303,14,27.4,68.0,3.1,8.7,2021.189
303,5,23.0,91.0,2.0,6.4,0.0
303,5,20.8,97.0,1.2,2.5,0.0
303,8,21.9,97.0,1.2,2.3,0.0
303,5,16.9,94.0,1.2,2.3,0.0
303,10,18.5,96.0,0.7,2.7,67.486
303,15,28.9,45.0,3.3,6.6,2869.165
303,6,17.3,90.0,0.8,2.5,0.0
303,3,24.6,80.0,1.7,5.1,0.0
303,19,22.8,95.0,0.7,2.8,242.352
303,0,27.3,68.0,2.2,6.3,0.0
303,17,31.0,57.0,2.4,9.2,2779.356
303,4,23.5,84.0,1.6,3.8,0.0
303,10,20.9,79.0,1.9,6.0,127.825
303,9,25.1,71.0,2.5,6.9,209.704
303,22,24.0,82.0,1.9,4.0,0.0
303,6,20.0,96.0,0.9,1.8,0.0
303,0,19.9,87.0,1.6,4.1,0.0
303,19,31.6,55.0,1.0,3.6,679.876
303,5,19.3,95.0,0.7,2.2,0.0
303,21,23.9,72.0,2.4,8.4,42.179
303,20,26.4,77.0,1.8,4.6,531.812
303,15,26.6,78.0,1.7,7.4,639.441
303,15,30.7,60.0,3.9,8.8,2762.545
303,6,23.1,82.0,2.9,6.1,0.0
303,15,28.7,69.0,2.9,5.3,3270.028
303,4,23.6,92.0,0.9,3.8,0.0
303,10,25.0,72.0,3.6,6.3,867.257
303,5,22.9,79.0,2.2,5.8,0.0
303,0,24.5,79.0,1.8,4.9,0.0
303,10,20.2,93.0,0.9,2.5,58.988
303,9,22.3,92.0,2.9,7.4,26.498
303,7,17.3,97.0,0.7,1.3,0.0
303,16,30.6,60.0,2.5,5.6,3195.601
303,23,17.9,87.0,0.3,1.3,0.0
303,7,22.9,94.0,1.0,2.7,0.0
303,6,19.3,96.0,1.1,3.3,0.0
303,23,24.6,74.0,4.1,10.1,0.0
303,22,22.1,72.0,1.1,4.0,0.0
303,0,26.4,68.0,3.3,8.1,0.0
303,18,24.5,73.0,2.9,6.3,748.807
303,3,24.1,94.0,0.8,2.0,0.0
303,17,30.3,56.0,5.0,10.9,2825.902
303,0,25.2,74.0,4.0,10.2,0.0
303,13,27.5,70.0,2.6,5.1,3334.215
303,7,20.5,85.0,0.9,5.0,0.0
303,15,32.6,52.0,3.7,8.3,3872.921
303,6,21.8,94.0,1.1,2.4,0.0
303,12,29.9,66.0,2.5,4.8,2078.851
303,19,28.0,78.0,3.0,6.4,584.684
303,15,28.3,52.0,3.3,6.9,2270.611
303,3,18.6,88.0,1.3,3.2,0.0
303,23,24.8,91.0,0.7,3.1,0.0
303,22,22.5,78.0,0.7,3.2,0.0
303,2,22.6,84.0,2.5,8.2,0.0
303,21,25.8,81.0,3.3,8.9,160.548
303,20,27.0,69.0,3.0,9.7,364.14
303,10,23.2,91.0,1.6,3.5,348.283
303,11,22.3,76.0,1.9,4.0,670.532
303,11,25.9,79.0,2.0,3.4,1089.145
303,2,23.4,91.0,0.9,1.8,0.0
303,23,22.6,87.0,1.2,4.3,0.0
303,2,18.9,93.0,0.6,2.3,0.0
303,10,25.2,89.0,1.1,2.1,497.917
303,5,23.0,94.0,0.7,2.0,0.0
303,14,31.3,46.0,3.9,8.8,3106.352
303,15,33.3,46.0,2.7,6.4,3523.485
303,12,26.1,61.0,2.7,5.9,1459.774
303,15,23.8,89.0,1.1,4.0,434.641
303,0,21.2,86.0,0.8,2.3,0.0
303,3,25.4,81.0,1.7,5.3,0.0
303,22,24.3,91.0,0.8,3.5,0.0
303,12,27.2,75.0,1.2,4.2,1359.082
303,13,22.3,51.0,3.5,9.0,1430.557
303,17,32.7,46.0,3.7,7.2,3325.802
303,6,19.3,97.0,1.1,2.2,0.0
303,19,27.7,67.0,2.2,5.9,772.513
303,19,29.6,57.0,2.8,7.5,1977.56
303,10,24.7,86.0,1.4,2.8,328.336
303,15,32.5,47.0,4.0,8.3,3262.549
303,8,21.6,93.0,0.5,1.8,0.0
303,0,18.8,95.0,0.9,1.5,0.0
303,12,28.9,65.0,3.9,7.3,2073.34
303,8,18.3,96.0,1.5,2.4,0.0
303,16,22.5,56.0,5.0,13.7,2037.334
303,18,31.0,58.0,3.8,8.8,2512.753
303,14,26.6,63.0,2.3,3.7,2211.682
303,11,28.0,70.0,2.4,5.2,1073.447
303,19,29.0,48.0,3.5,10.3,1281.219
303,2,20.2,95.0,0.6,2.5,0.0
303,4,20.0,88.0,1.3,3.5,0.0
303,9,21.2,96.0,0.7,1.5,7.543
303,16,27.5,55.0,2.6,5.3,2883.444
303,8,17.5,93.0,0.9,2.2,0.0
303,2,20.7,87.0,0.5,1.5,0.0
303,18,29.9,55.0,3.4,9.8,2554.103
303,9,18.7,94.0,1.4,2.1,0.0
303,9,19.0,96.0,1.3,2.7,4.35
303,7,25.2,81.0,2.5,6.8,0.0
303,16,27.7,58.0,3.2,6.4,2510.229
303,2,23.7,94.0,0.6,1.6,0.0
303,20,25.7,75.0,3.3,8.6,894.628
303,18,25.0,62.0,3.1,7.3,2239.462
303,15,27.8,53.0,4.3,9.3,3702.106
303,10,16.6,65.0,1.1,6.0,21.54
303,18,24.7,71.0,2.2,5.2,777.012
303,3,20.9,87.0,1.2,2.1,0.0
303,14,29.5,59.0,1.7,4.4,1548.835
303,21,27.2,70.0,2.2,7.7,148.664
303,14,31.8,61.0,3.5,7.8,3847.853
303,21,26.4,71.0,4.7,13.0,497.052
303,23,20.3,78.0,1.6,4.0,0.0
303,1,18.5,96.0,1.0,1.5,0.0
303,21,23.7,82.0,1.8,6.4,0.0
303,2,24.3,87.0,1.4,3.7,0.0
303,1,25.5,83.0,2.8,6.8,0.0
303,1,24.6,95.0,1.0,2.1,0.0
303,14,30.3,59.0,3.4,8.1,1882.574
303,11,26.2,84.0,0.9,1.8,869.956
303,0,25.2,76.0,2.8,8.0,0.0
303,1,16.1,91.0,1.2,2.8,0.0
303,13,27.4,60.0,5.2,10.6,2794.134
303,20,19.2,84.0,1.8,7.6,125.769
303,6,23.7,89.0,2.5,5.7,0.0
303,17,29.2,54.0,5.3,11.3,3524.891
303,23,18.2,95.0,0.8,2.3,0.0
303,8,18.5,89.0,1.1,1.9,0.0
303,23,24.9,70.0,3.3,7.7,0.0
303,14,27.8,61.0,3.3,7.4,2150.751
303,4,22.4,96.0,0.9,2.0,0.0
303,0,26.4,85.0,1.3,4.0,0.0
303,4,20.1,93.0,1.3,2.2,0.0
303,12,23.9,67.0,2.3,6.0,639.137
303,1,22.5,94.0,0.9,1.6,0.0
303,21,18.3,67.0,4.9,13.2,17.445
303,8,20.3,72.0,1.1,2.8,0.0
303,10,16.7,94.0,1.7,3.3,48.193
303,9,21.9,84.0,0.7,3.1,68.187
303,4,21.9,94.0,1.0,4.5,0.0
303,17,26.7,62.0,5.2,10.8,3091.165
303,0,18.5,66.0,0.9,2.7,0.0
303,6,24.9,87.0,1.3,5.5,0.0
303,11,25.6,73.0,2.0,3.9,1400.413
303,18,29.0,64.0,2.2,5.0,2837.985
303,22,20.4,76.0,1.8,5.1,0.0
303,11,26.8,75.0,2.3,4.7,1882.185
303,13,26.5,73.0,1.8,5.3,986.934
303,6,21.5,82.0,2.1,5.0,0.0
303,21,27.5,76.0,3.3,7.9,188.783
303,13,21.4,63.0,2.8,6.6,1115.409
303,8,15.5,92.0,1.2,2.7,0.0
303,18,32.1,58.0,3.9,8.3,2569.29
303,22,20.6,90.0,0.9,4.5,0.0
303,4,18.4,94.0,1.0,1.9,0.0
303,8,16.7,97.0,0.9,2.0,0.0
303,12,28.1,67.0,1.6,3.8,1858.775
303,3,23.6,93.0,0.8,2.4,0.0
303,9,23.8,85.0,1.9,5.0,6.878
303,17,27.8,62.0,3.2,8.0,2473.864
303,7,22.9,89.0,1.4,6.5,0.0
303,4,19.3,85.0,0.5,2.0,0.0
303,3,21.0,83.0,2.8,10.1,0.0
303,15,31.0,60.0,3.0,7.0,1858.619
303,12,30.2,57.0,2.7,6.3,2052.454
303,23,21.0,91.0,1.0,2.7,0.0
303,17,30.0,39.0,3.5,7.3,2380.588
303,15,30.9,59.0,3.2,7.7,3162.757
303,22,25.4,78.0,3.1,11.4,17.113
303,5,21.5,83.0,1.9,5.3,0.0
303,6,24.9,83.0,1.0,3.7,0.0
303,8,19.6,95.0,1.1,2.5,0.0
303,18,28.7,70.0,3.5,8.3,1945.546
303,0,20.3,95.0,1.2,1.9,0.0
303,10,22.0,79.0,4.2,11.8,32.152
303,18,22.5,91.0,2.4,7.5,614.84
303,12,25.9,70.0,0.8,2.7,1524.094
303,6,19.3,95.0,1.1,2.6,0.0
303,13,25.8,56.0,3.7,6.8,2116.089
303,13,24.2,76.0,1.6,3.7,1012.832
303,3,20.6,90.0,0.5,2.0,0.0
303,9,25.1,82.0,2.1,6.2,0.0
303,3,19.4,83.0,1.1,2.9,0.0
303,23,23.3,83.0,0.7,3.0,0.0
303,4,24.0,88.0,1.1,6.5,0.0
303,7,22.9,96.0,0.9,2.1,0.0
303,4,19.8,96.0,0.8,2.6,0.0
303,7,22.4,87.0,1.3,4.9,0.0
303,15,27.8,70.0,2.4,5.7,2851.473
303,7,22.4,96.0,0.7,1.7,0.0
303,18,32.2,35.0,2.4,5.7,1664.375
303,3,18.2,87.0,1.0,2.4,0.0
303,12,26.5,58.0,4.0,8.6,1509.713
303,20,23.2,71.0,1.9,4.5,201.201
303,14,26.8,49.0,3.4,8.5,2747.677
303,20,26.8,71.0,3.1,6.7,485.433
303,6,21.6,97.0,1.1,1.9,0.0
303,18,29.7,65.0,2.6,7.1,2318.559
303,0,24.7,81.0,2.5,6.7,0.0
303,22,27.0,81.0,2.1,4.5,0.0
303,3,26.5,74.0,1.3,5.0,0.0
303,4,20.1,77.0,1.3,3.8,0.0
303,11,23.6,72.0,1.2,2.6,712.618
303,3,23.7,91.0,0.5,3.1,0.0
303,20,25.4,72.0,2.6,6.0,145.209
303,14,23.1,93.0,3.0,8.5,812.702
303,9,17.6,93.0,0.7,2.8,69.216
303,9,24.1,85.0,3.0,6.6,149.046
303,22,25.9,75.0,2.0,6.7,13.799
303,13,26.1,57.0,2.5,5.0,2093.664
303,2,24.3,79.0,1.7,4.2,0.0
303,4,20.7,92.0,1.2,2.4,0.0
303,13,31.0,61.0,2.3,5.2,2583.624
303,15,28.6,65.0,2.3,4.3,2969.724
303,1,23.3,93.0,0.7,1.3,0.0
303,11,27.2,71.0,1.9,5.0,1028.44
303,22,20.7,82.0,1.6,4.4,0.0
303,11,22.4,94.0,0.7,2.0,233.869
303,14,23.0,58.0,6.2,13.9,3093.187
303,6,18.0,89.0,0.9,2.2,0.0
303,13,30.6,54.0,3.0,7.5,3261.63
303,13,29.9,46.0,4.4,11.4,3172.705
303,3,17.8,68.0,1.1,3.9,0.0
303,20,26.0,73.0,1.7,6.8,312.324
303,15,27.4,63.0,3.2,8.4,3821.362
303,14,30.6,47.0,3.6,10.2,3103.47
303,2,23.0,95.0,0.4,2.1,0.0
303,10,26.5,77.0,1.2,4.4,395.605
303,20,24.4,71.0,3.1,9.9,284.517
303,0,23.1,80.0,2.9,9.2,0.0
303,7,23.9,95.0,1.9,5.3,0.0
303,17,26.5,62.0,5.1,10.0,2736.175
303,5,23.9,79.0,1.8,5.4,0.0
303,15,26.8,50.0,2.1,5.2,2089.984
303,2,20.1,76.0,0.9,2.5,0.0
303,23,25.5,82.0,1.7,5.8,0.0
303,8,19.0,96.0,0.8,1.7,0.0
303,1,24.2,91.0,1.6,4.5,0.0
303,17,25.4,66.0,1.5,4.4,1855.055
303,4,18.4,95.0,0.9,1.3,0.0
303,2,23.2,96.0,0.8,2.2,0.0
303,21,21.0,58.0,3.6,9.1,0.0
303,15,27.6,38.0,2.5,6.4,3065.633
303,9,19.6,82.0,2.8,5.0,0.0
303,10,25.4,76.0,1.8,3.4,673.804
303,22,22.6,79.0,1.9,6.9,0.0
303,6,22.4,96.0,1.0,1.6,0.0
303,9,15.5,90.0,1.1,4.4,0.0
303,22,26.8,75.0,2.8,7.5,0.247
303,2,19.8,95.0,0.8,1.6,0.0
303,10,17.3,97.0,0.8,1.5,38.592
303,6,19.3,92.0,0.9,1.8,0.0
303,6,22.8,95.0,0.9,1.4,0.0
303,20,25.8,79.0,1.6,2.8,463.461
303,14,26.6,74.0,2.8,4.9,2386.918
303,1,24.0,84.0,1.8,5.1,0.0
303,15,22.6,92.0,1.7,7.4,1430.039
303,18,30.5,57.0,3.5,9.2,1862.853
303,12,27.7,62.0,2.4,6.9,1488.785
303,2,22.4,82.0,1.5,3.3,0.0
303,17,25.2,58.0,4.1,8.3,2874.626
303,21,22.6,66.0,1.7,5.3,36.906
303,10,21.1,95.0,1.2,2.2,385.349
303,1,20.4,93.0,1.0,1.6,0.0
303,15,30.4,57.0,3.8,8.4,3954.975
303,10,23.9,95.0,0.9,1.8,236.541
303,22,26.8,79.0,1.1,6.2,0.0
303,20,22.5,59.0,1.5,4.5,350.41
303,0,21.6,85.0,0.7,2.3,0.0
303,7,19.3,93.0,1.2,2.3,0.0
303,13,27.4,50.0,2.7,7.4,2099.62
303,5,21.1,82.0,2.2,6.3,0.0
303,13,30.0,60.0,2.3,7.1,1551.336
303,22,19.8,93.0,0.7,2.5,0.0
303,20,23.4,64.0,2.6,6.1,404.669
303,11,21.5,86.0,1.7,4.0,461.389
303,15,25.7,64.0,2.6,6.9,2412.037
303,22,25.6,75.0,4.6,9.9,5.599
303,2,17.9,96.0,1.1,1.7,0.0
303,19,26.4,72.0,4.1,10.3,1300.788
303,3,21.8,87.0,3.6,8.5,0.0
303,9,23.2,94.0,1.1,2.1,136.34
303,11,22.6,71.0,2.4,6.5,786.547
303,19,26.6,78.0,3.2,6.3,789.916
303,4,21.7,81.0,1.8,5.3,0.0
303,7,23.2,95.0,0.6,1.6,0.0
303,7,23.4,82.0,2.1,3.9,0.0
303,23,26.8,75.0,3.0,7.8,0.0
303,14,28.3,61.0,4.8,9.8,3155.208
303,23,20.1,87.0,0.4,1.2,0.0
303,10,26.0,82.0,1.9,5.3,260.889
303,21,26.7,62.0,3.3,8.4,33.504
303,7,22.9,96.0,1.1,3.4,0.0
303,4,24.9,75.0,2.9,7.1,0.0
303,7,18.3,95.0,1.2,3.5,0.0
303,0,23.2,93.0,3.5,7.1,0.0
303,5,23.7,96.0,0.8,2.8,0.0
303,12,28.9,59.0,3.5,6.7,2617.344
303,10,24.0,80.0,1.6,4.0,512.956
303,2,24.3,92.0,1.0,2.1,0.0
303,22,23.8,83.0,1.1,4.8,0.0
303,19,28.9,56.0,4.6,11.3,2242.317
303,17,30.3,61.0,4.8,10.5,3488.336
303,7,25.1,82.0,1.5,3.8,0.0
303,18,22.5,60.0,1.9,4.6,547.03
303,15,22.7,81.0,1.1,2.7,1710.956
303,10,24.8,81.0,1.0,3.1,388.044
303,18,30.0,62.0,4.4,10.1,2930.548
303,18,23.1,65.0,3.7,8.8,1079.796
303,9,16.5,96.0,0.8,2.0,24.177
303,11,28.6,57.0,2.1,7.6,1978.58
303,17,23.5,75.0,3.0,10.3,1469.508
303,19,24.3,74.0,2.0,5.8,1034.208
303,11,27.2,78.0,2.8,6.0,609.776
303,16,29.1,59.0,2.0,7.4,2354.513
303,21,22.9,80.0,1.4,4.5,7.244
303,4,14.5,93.0,0.8,2.2,0.0
303,1,23.3,77.0,1.8,5.6,0.0
303,4,21.3,91.0,1.5,3.8,0.0
303,13,23.5,82.0,2.6,7.3,1510.387
303,1,24.2,82.0,1.4,4.3,0.0
303,4,20.6,95.0,0.4,1.9,0.0
303,17,32.0,57.0,4.7,9.3,3080.602
303,23,23.7,91.0,0.5,2.9,0.0
303,9,19.5,97.0,0.9,1.8,0.0
303,18,25.4,75.0,2.5,6.8,1715.923
303,17,31.1,53.0,3.5,9.6,3439.351
303,12,24.4,68.0,1.4,3.6,1840.643
303,0,20.3,91.0,1.1,4.4,0.0
303,15,28.1,51.0,3.7,8.2,2413.054
303,4,19.8,96.0,0.8,1.2,0.0
303,20,26.7,66.0,3.1,8.2,791.747
303,21,24.1,84.0,1.6,4.1,29.061
303,8,22.1,89.0,0.9,4.7,0.0
303,12,29.0,65.0,1.6,3.8,2077.484
303,15,32.9,46.0,3.5,6.8,3507.009
303,13,31.3,52.0,2.8,5.7,3180.698
303,8,16.7,94.0,1.1,2.2,0.0
303,13,19.2,68.0,3.8,11.5,778.714
303,18,26.0,68.0,2.3,6.7,952.567
303,10,23.1,96.0,1.2,2.2,281.373
303,13,21.3,63.0,1.3,5.0,550.664
303,22,24.4,80.0,1.1,5.2,0.0
303,8,23.8,94.0,1.0,1.7,0.0
303,8,24.1,75.0,2.4,6.0,0.0
303,1,23.0,80.0,1.1,4.5,0.0
303,17,33.3,53.0,3.7,9.4,3070.81
303,11,24.7,78.0,2.7,5.8,1026.231
303,2,24.1,82.0,2.2,5.3,0.0
303,13,30.6,55.0,1.5,4.0,2754.583
303,16,30.1,60.0,3.6,6.9,3698.141
303,16,30.9,41.0,3.1,7.9,3117.539
303,19,25.8,90.0,2.6,6.1,248.133
303,20,22.7,59.0,2.5,6.6,520.711
303,20,26.1,82.0,1.3,5.1,211.69
303,0,18.4,78.0,1.1,3.5,0.0
303,3,19.9,87.0,1.0,2.7,0.0
303,7,24.4,79.0,0.7,2.0,0.0
303,15,29.8,68.0,3.4,6.4,3336.895
303,16,26.9,62.0,4.0,9.0,3736.913
303,2,22.4,77.0,2.2,7.7,0.0
303,20,27.3,72.0,2.3,8.5,625.851
303,14,27.6,74.0,3.1,6.1,3341.37
303,22,26.5,84.0,1.2,5.7,0.0
303,18,25.5,57.0,3.6,6.8,1969.384
